symbol,name,price,marketCap,volume,industry
HII,Huntington Ingalls Industries Inc. Common Stock,288.25,11358211359.0,371955,Industrials
SAIA,Saia Inc. Common Stock,419.92,11199776183.0,511831,Industrials
SPXC,SPX Technologies Inc. Common Stock,219.16,10996740913.0,448106,Industrials
DCI,Donaldson Company Inc. Common Stock,93.19,10801751309.0,603572,Industrials
CGNX,Cognex Corporation Common Stock,61.29,10199848152.0,1532342,Industrials
HL,Hecla Mining Company Common Stock,15.19,10188121402.0,42468337,Industrials
SARO,StandardAero Inc. Common Stock,29.53,9817897333.0,4644724,Industrials
TKR,Timken Company (The) Common Stock,141.1,9805675361.0,481613,Industrials
OSK,Oshkosh Corporation (Holding Company)Common Stock,154.95,9661335330.0,1587966,Industrials
SOLS,Solstice Advanced Materials Inc. Common Stock ,60.59,9621950901.0,3921310,Industrials
VMI,Valmont Industries Inc. Common Stock,494.81,9606068651.0,238120,Industrials
BRKR,Bruker Corporation Common Stock,60.05,9306886721.0,1841263,Industrials
FLS,Flowserve Corporation Common Stock,72.68,9289014286.0,1384723,Industrials
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,49.45,9272863209.0,2765107,Industrials
WLK,Westlake Corporation Common Stock,72.33,9267132540.0,1340577,Industrials
ESI,Element Solutions Inc. Common Stock,37.84,9218096372.0,7250889,Industrials
PSKY,Paramount Skydance Corporation Class B Common Stock,8.03,8986959656.0,18407699,Industrials
AGCO,AGCO Corporation Common Stock,120.24,8706401286.0,473082,Industrials
ATR,AptarGroup Inc. Common Stock,133.37,8511715545.0,411281,Industrials
BIO,Bio-Rad Laboratories Inc. Class A Common Stock,316.41,8467637223.0,348987,Industrials
HXL,Hexcel Corporation Common Stock,109.72,8275870628.0,1417928,Industrials
AAON,AAON Inc. Common Stock,101.02,8274720944.0,739447,Industrials
ZWS,Zurn Elkay Water Solutions Corporation Common Stock,48.77,8138343197.0,809924,Industrials
AVTR,Avantor Inc. Common Stock,11.76,8029203528.0,16504972,Industrials
TEX,Terex Corporation Common Stock,69.06,7886652000.0,1255563,Industrials
RAL,Ralliant Corporation Common Stock,69.83,7816291725.0,1499640,Industrials
AVAV,AeroVironment Inc. Common Stock,154.24,7805782547.0,973647,Industrials
EMN,Eastman Chemical Company Common Stock,67.68,7739205293.0,1351966,Industrials
