symbol,name,price,marketCap,volume,industry
POLEW,Andretti Acquisition Corp. II Warrant,0.1399,0.0,20540,Uncategorized
PLMK,Plum Acquisition Corp. IV Class A Ordinary Shares,10.71,0.0,117,Uncategorized
ITHA,ITHAX Acquisition Corp III Class A Ordinary Shares,10.05,0.0,100006,Uncategorized
ITHAW,ITHAX Acquisition Corp III Warrants,0.12,0.0,135437,Uncategorized
IPHXU,Inflection Point Acquisition Corp. VIII Unit,10.099,0.0,11,Uncategorized
INAC,Indigo Acquisition Corp. Ordinary Shares,10.35,0.0,1,Uncategorized
INACR,Indigo Acquisition Corp. Right,0.0801,0.0,300,Uncategorized
KCHV,Kochav Defense Acquisition Corp. Class A Ordinary Shares,10.44,0.0,9,Uncategorized
KCHVU,Kochav Defense Acquisition Corp. Units,10.52,0.0,40,Uncategorized
TLAC,Three Lions Acquisition Corp. Ordinary Shares,9.89,0.0,13916,Uncategorized
TLACU,Three Lions Acquisition Corp. Units,9.99,0.0,21185,Uncategorized
TLACW,Three Lions Acquisition Corp. Warrants,0.2,0.0,2001,Uncategorized
JONEU,Jones Ventures INTL Acquisition1 Corp Units,10.0,0.0,10,Uncategorized
TMTS,Spartacus Acquisition Corp. II Class A Ordinary Shares,10.06,0.0,7,Uncategorized
HVMCW,Highview Merger Corp. Warrants,0.1905,0.0,5000,Uncategorized
HLXC,Helix Acquisition Corp. III Class A Ordinary Shares,10.6,0.0,4762,Uncategorized
ILLUW,Illumination Acquisition Corp I Warrant,0.33,0.0,17685,Uncategorized
HCMAU,HCM III Acquisition Corp. Units,10.47,0.0,100,Uncategorized
ALDF,Aldel Financial II Inc. Class A Ordinary Shares,10.82,0.0,4,Uncategorized
TVA,Texas Ventures Acquisition III Corp Class A Ordinary Share,10.56,0.0,51234,Uncategorized
TVACW,Texas Ventures Acquisition III Corp Warrants,0.25,0.0,6300,Uncategorized
TVAI,Thayer Ventures Acquisition Corporation II Class A Ordinary Shares,10.38,0.0,11,Uncategorized
